,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,ResultSpeed,AvgSpeed
237,2,2007-08-27,79,63,71.0,0.0,59,64.0,0.0,6.0,512.0,1835.0,0.0,6.4,7.3
238,1,2007-08-28,91,67,79.0,9.0,66,70.0,0.0,14.0,513.0,1834.0,0.0,9.0,9.5
239,2,2007-08-28,90,69,80.0,9.0,65,70.0,0.0,15.0,513.0,1834.0,0.0,7.8,8.3
240,1,2007-08-29,85,68,77.0,7.0,65,69.0,0.0,12.0,514.0,1832.0,0.001,5.6,8.2
241,2,2007-08-29,86,69,78.0,7.0,64,69.0,0.0,13.0,514.0,1832.0,0.001,5.3,8.8
242,1,2007-08-30,75,57,66.0,-4.0,54,60.0,0.0,1.0,515.0,1831.0,0.0,9.1,9.9
243,2,2007-08-30,75,60,68.0,-4.0,54,61.0,0.0,3.0,515.0,1831.0,0.0,10.8,10.9
244,1,2007-08-31,77,57,67.0,-2.0,52,59.0,0.0,2.0,516.0,1829.0,0.0,3.9,5.2
245,2,2007-08-31,76,57,67.0,-2.0,54,60.0,0.0,2.0,516.0,1829.0,0.0,3.0,4.6
246,1,2007-09-01,81,57,69.0,1.0,55,61.0,0.0,4.0,517.0,1827.0,0.0,4.2,5.0
247,2,2007-09-01,79,60,70.0,1.0,56,62.0,0.0,5.0,517.0,1827.0,0.0,4.4,4.4
248,1,2007-09-02,85,61,73.0,5.0,57,63.0,0.0,8.0,518.0,1826.0,0.0,4.2,5.0
249,2,2007-09-02,84,62,73.0,5.0,56,63.0,0.0,8.0,518.0,1826.0,0.0,4.8,6.0
250,1,2007-09-03,88,66,77.0,9.0,61,67.0,0.0,12.0,519.0,1824.0,0.0,2.0,5.8
251,2,2007-09-03,88,64,76.0,9.0,61,67.0,0.0,11.0,519.0,1824.0,0.0,3.0,6.2
252,1,2007-09-04,89,63,76.0,8.0,60,66.0,0.0,11.0,520.0,1822.0,0.0,2.8,4.3
253,2,2007-09-04,90,67,79.0,8.0,59,67.0,0.0,14.0,520.0,1822.0,0.0,2.2,5.0
254,1,2007-09-05,90,66,78.0,11.0,63,69.0,0.0,13.0,521.0,1821.0,0.001,6.4,6.5
255,2,2007-09-05,91,72,82.0,11.0,62,69.0,0.0,17.0,521.0,1821.0,0.0,6.4,6.7
256,1,2007-09-06,82,73,78.0,11.0,67,70.0,0.0,13.0,522.0,1819.0,0.18,11.9,12.1
257,2,2007-09-06,84,74,79.0,11.0,66,70.0,0.0,14.0,522.0,1819.0,0.08,12.8,13.0
258,1,2007-09-07,84,70,77.0,10.0,68,70.0,0.0,12.0,523.0,1817.0,0.19,10.4,13.9
259,2,2007-09-07,84,71,78.0,10.0,67,70.0,0.0,13.0,523.0,1817.0,0.67,9.5,13.0
260,1,2007-09-08,78,64,71.0,5.0,57,63.0,0.0,6.0,524.0,1815.0,0.0,6.0,7.2
261,2,2007-09-08,78,68,73.0,5.0,58,64.0,0.0,8.0,524.0,1815.0,0.0,8.4,9.4
262,1,2007-09-09,80,63,72.0,6.0,59,63.0,0.0,7.0,525.0,1814.0,0.0,9.2,9.9
263,2,2007-09-09,79,63,71.0,6.0,59,64.0,0.0,6.0,525.0,1814.0,0.0,10.1,10.9
264,1,2007-09-10,74,54,64.0,-2.0,58,60.0,1.0,0.0,526.0,1812.0,0.36,7.2,9.0
265,2,2007-09-10,73,55,64.0,-2.0,59,62.0,1.0,0.0,526.0,1812.0,0.25,7.4,9.7
266,1,2007-09-11,71,50,61.0,-4.0,44,52.0,4.0,0.0,527.0,1810.0,0.001,11.7,13.5
267,2,2007-09-11,71,51,61.0,-4.0,44,52.0,4.0,0.0,527.0,1810.0,0.001,12.1,13.7
268,1,2007-09-12,67,46,57.0,-8.0,42,49.0,8.0,0.0,528.0,1809.0,0.0,1.8,5.6
269,2,2007-09-12,66,46,56.0,-8.0,43,50.0,9.0,0.0,528.0,1809.0,0.0,1.9,6.0
270,1,2007-09-13,78,50,64.0,-1.0,45,54.0,1.0,0.0,529.0,1807.0,0.0,8.3,8.5
271,2,2007-09-13,79,53,66.0,-1.0,43,54.0,0.0,1.0,529.0,1807.0,0.0,7.1,7.7
272,1,2007-09-14,66,45,56.0,-8.0,39,48.0,9.0,0.0,530.0,1805.0,0.0,12.1,13.4
273,2,2007-09-14,67,47,57.0,-8.0,40,49.0,8.0,0.0,530.0,1805.0,0.0,11.7,13.0
274,1,2007-09-15,61,39,50.0,-14.0,33,43.0,15.0,0.0,531.0,1803.0,0.0,1.4,5.9
275,2,2007-09-15,62,42,52.0,-14.0,35,45.0,13.0,0.0,531.0,1803.0,0.0,1.1,6.6
276,1,2007-09-16,71,44,58.0,-6.0,40,49.0,7.0,0.0,532.0,1760.0,0.0,6.8,7.4
277,2,2007-09-16,72,49,61.0,-6.0,38,50.0,4.0,0.0,532.0,1760.0,0.0,7.7,8.2
278,1,2007-09-17,80,52,66.0,2.0,49,57.0,0.0,1.0,533.0,1758.0,0.0,11.7,12.1
279,2,2007-09-17,80,55,68.0,2.0,48,57.0,0.0,3.0,533.0,1758.0,0.0,10.6,11.0
280,1,2007-09-18,88,63,76.0,12.0,58,65.0,0.0,11.0,535.0,1756.0,0.0,12.9,13.1
281,2,2007-09-18,89,66,78.0,12.0,57,65.0,0.0,13.0,535.0,1756.0,0.0,12.5,12.8
282,1,2007-09-19,84,65,75.0,12.0,59,65.0,0.0,10.0,536.0,1755.0,0.0,5.0,9.7
283,2,2007-09-19,84,68,76.0,12.0,59,65.0,0.0,11.0,536.0,1755.0,0.0,3.5,9.0
284,1,2007-09-20,78,60,69.0,7.0,59,63.0,0.0,4.0,537.0,1753.0,0.0,5.3,6.6
285,2,2007-09-20,76,63,70.0,7.0,59,64.0,0.0,5.0,537.0,1753.0,0.0,5.6,6.1
286,1,2007-09-21,88,64,76.0,14.0,59,66.0,0.0,11.0,538.0,1751.0,0.0,10.3,12.4
287,2,2007-09-21,90,68,79.0,14.0,59,66.0,0.0,14.0,538.0,1751.0,0.0,9.8,11.5
288,1,2007-09-22,74,51,63.0,1.0,43,53.0,2.0,0.0,539.0,1749.0,0.0,2.6,6.8
289,2,2007-09-22,72,58,65.0,1.0,45,55.0,0.0,0.0,539.0,1749.0,0.0,4.3,7.7
290,1,2007-09-23,84,50,67.0,6.0,50,58.0,0.0,2.0,540.0,1748.0,0.0,4.6,5.3
291,2,2007-09-23,83,55,69.0,6.0,50,59.0,0.0,4.0,540.0,1748.0,0.0,5.9,6.4
292,1,2007-09-24,90,68,79.0,18.0,63,68.0,0.0,14.0,541.0,1746.0,0.0,11.4,11.9
293,2,2007-09-24,91,71,81.0,18.0,62,69.0,0.0,16.0,541.0,1746.0,0.0,10.0,10.5
294,1,2007-09-25,85,63,74.0,13.0,65,69.0,0.0,9.0,542.0,1744.0,0.27,7.9,10.5
295,2,2007-09-25,83,67,75.0,13.0,66,69.0,0.0,10.0,542.0,1744.0,0.01,7.3,9.4
296,1,2007-09-26,69,53,61.0,1.0,50,55.0,4.0,0.0,543.0,1742.0,0.09,4.3,6.6
297,2,2007-09-26,68,55,62.0,1.0,51,56.0,3.0,0.0,543.0,1742.0,0.14,4.8,7.3
298,1,2007-09-27,75,49,62.0,2.0,49,55.0,3.0,0.0,544.0,1741.0,0.001,4.9,6.5
299,2,2007-09-27,74,52,63.0,2.0,49,55.0,2.0,0.0,544.0,1741.0,0.001,4.5,5.8
300,1,2007-09-28,73,53,63.0,4.0,46,53.0,2.0,0.0,545.0,1739.0,0.0,2.3,7.1
301,2,2007-09-28,73,53,63.0,4.0,46,54.0,2.0,0.0,545.0,1739.0,0.0,3.1,6.6
302,1,2007-09-29,80,50,65.0,6.0,46,55.0,0.0,0.0,546.0,1737.0,0.0,9.5,9.8
303,2,2007-09-29,82,52,67.0,6.0,45,55.0,0.0,2.0,546.0,1737.0,0.0,8.4,8.8
304,1,2007-09-30,83,59,71.0,12.0,49,59.0,0.0,6.0,547.0,1735.0,0.14,14.4,14.6
305,2,2007-09-30,84,61,73.0,12.0,48,59.0,0.0,8.0,547.0,1735.0,0.14,12.9,13.2
306,1,2007-10-01,69,59,64.0,6.0,59,61.0,1.0,0.0,548.0,1734.0,0.29,6.1,8.1
307,2,2007-10-01,68,59,64.0,6.0,59,61.0,1.0,0.0,548.0,1734.0,0.17,7.9,8.9
308,1,2007-10-02,78,57,68.0,10.0,59,63.0,0.0,3.0,549.0,1732.0,0.09,10.8,11.1
309,2,2007-10-02,80,59,70.0,10.0,59,63.0,0.0,5.0,549.0,1732.0,0.11,10.0,10.3
310,1,2007-10-03,74,55,65.0,8.0,48,56.0,0.0,0.0,550.0,1730.0,0.0,5.9,7.1
311,2,2007-10-03,74,56,65.0,8.0,47,56.0,0.0,0.0,550.0,1730.0,0.001,4.8,7.1
312,1,2007-10-04,82,51,67.0,10.0,56,61.0,0.0,2.0,552.0,1729.0,0.0,3.9,4.6
313,2,2007-10-04,83,56,70.0,10.0,56,62.0,0.0,5.0,552.0,1729.0,0.0,4.6,5.9
314,1,2007-10-05,84,62,73.0,16.0,65,68.0,0.0,8.0,553.0,1727.0,0.0,7.0,7.0
315,2,2007-10-05,85,68,77.0,16.0,65,69.0,0.0,12.0,553.0,1727.0,0.06,6.8,7.0
316,1,2007-10-06,87,69,78.0,22.0,67,70.0,0.0,13.0,554.0,1725.0,0.0,6.9,7.4
317,2,2007-10-06,88,71,80.0,22.0,66,71.0,0.0,15.0,554.0,1725.0,0.0,6.4,6.7
318,1,2007-10-07,87,67,77.0,21.0,66,70.0,0.0,12.0,555.0,1724.0,0.0,5.2,5.9
319,2,2007-10-07,88,70,79.0,21.0,65,70.0,0.0,14.0,555.0,1724.0,0.0,5.3,5.9
320,1,2007-10-08,87,60,74.0,18.0,61,66.0,0.0,9.0,556.0,1722.0,0.0,7.7,10.1
321,2,2007-10-08,88,62,75.0,18.0,60,66.0,0.0,10.0,556.0,1722.0,0.0,7.3,9.9
322,1,2007-10-09,76,49,63.0,8.0,44,53.0,2.0,0.0,557.0,1720.0,0.0,11.5,12.8
323,2,2007-10-09,77,50,64.0,8.0,44,53.0,1.0,0.0,557.0,1720.0,0.0,12.1,13.3
324,1,2007-10-10,54,47,51.0,-4.0,38,44.0,14.0,0.0,558.0,1719.0,0.001,15.1,15.5
325,2,2007-10-10,53,47,50.0,-4.0,37,44.0,15.0,0.0,558.0,1719.0,0.001,14.4,14.6
326,1,2007-10-11,54,46,50.0,-4.0,39,45.0,15.0,0.0,559.0,1717.0,0.0,11.9,12.9
327,2,2007-10-11,56,48,52.0,-4.0,39,45.0,13.0,0.0,559.0,1717.0,0.0,14.6,15.5
328,1,2007-10-12,56,41,49.0,-5.0,35,43.0,16.0,0.0,600.0,1715.0,0.0,3.4,4.6
329,2,2007-10-12,57,45,51.0,-5.0,35,43.0,14.0,0.0,600.0,1715.0,0.0,2.8,5.4
330,1,2007-10-13,59,40,50.0,-3.0,41,47.0,15.0,0.0,602.0,1714.0,0.0,2.7,3.5
331,2,2007-10-13,59,44,52.0,-3.0,40,47.0,13.0,0.0,602.0,1714.0,0.0,3.6,4.7
332,1,2007-10-14,61,53,57.0,4.0,49,53.0,8.0,0.0,603.0,1712.0,0.15,5.6,6.6
333,2,2007-10-14,63,55,59.0,4.0,47,52.0,6.0,0.0,603.0,1712.0,0.01,5.7,6.0
334,1,2007-10-15,74,51,63.0,10.0,52,57.0,2.0,0.0,604.0,1711.0,0.07,4.1,5.6
335,2,2007-10-15,77,55,66.0,10.0,50,57.0,0.0,1.0,604.0,1711.0,0.04,6.6,6.9
336,1,2007-10-16,67,52,60.0,8.0,54,57.0,5.0,0.0,605.0,1709.0,0.24,6.4,7.5
337,2,2007-10-16,68,56,62.0,8.0,55,58.0,3.0,0.0,605.0,1709.0,0.19,6.5,7.3
338,1,2007-10-17,72,47,60.0,8.0,53,57.0,5.0,0.0,606.0,1707.0,0.04,9.3,9.8
339,2,2007-10-17,74,50,62.0,8.0,53,57.0,3.0,0.0,606.0,1707.0,0.11,8.6,9.1
340,1,2007-10-18,78,59,69.0,18.0,56,61.0,0.0,4.0,607.0,1706.0,0.3,17.2,18.9
341,2,2007-10-18,79,60,70.0,18.0,57,62.0,0.0,5.0,607.0,1706.0,0.34,15.5,17.2
342,1,2007-10-19,60,52,56.0,5.0,48,52.0,9.0,0.0,608.0,1704.0,0.01,16.2,16.7
343,2,2007-10-19,61,53,57.0,5.0,48,52.0,8.0,0.0,608.0,1704.0,0.001,17.7,18.0
344,1,2007-10-20,73,47,60.0,10.0,43,52.0,5.0,0.0,610.0,1703.0,0.0,10.9,12.0
345,2,2007-10-20,74,47,61.0,10.0,43,52.0,4.0,0.0,610.0,1703.0,0.0,11.1,11.7
346,1,2007-10-21,80,60,70.0,20.0,47,57.0,0.0,5.0,611.0,1701.0,0.0,18.0,18.2
347,2,2007-10-21,79,61,70.0,20.0,46,56.0,0.0,5.0,611.0,1701.0,0.0,16.7,16.8
348,1,2007-10-22,67,46,57.0,7.0,47,50.0,8.0,0.0,612.0,1660.0,0.16,5.2,9.2
349,2,2007-10-22,66,47,57.0,7.0,47,51.0,8.0,0.0,612.0,1660.0,0.15,5.8,10.3
350,1,2007-10-23,58,43,51.0,2.0,36,44.0,14.0,0.0,613.0,1658.0,0.0,5.2,8.2
351,2,2007-10-23,53,46,50.0,2.0,39,45.0,15.0,0.0,613.0,1658.0,0.03,4.0,7.9
352,1,2007-10-24,55,43,49.0,0.0,35,42.0,16.0,0.0,614.0,1657.0,0.0,13.3,14.5
353,2,2007-10-24,53,45,49.0,0.0,35,43.0,16.0,0.0,614.0,1657.0,0.0,16.0,17.3
354,1,2007-10-25,55,45,50.0,2.0,39,46.0,15.0,0.0,616.0,1656.0,0.001,13.9,14.1
355,2,2007-10-25,57,45,51.0,2.0,40,46.0,14.0,0.0,616.0,1656.0,0.001,14.5,14.7
356,1,2007-10-26,65,53,59.0,11.0,48,52.0,6.0,0.0,617.0,1654.0,0.33,6.2,6.9
357,2,2007-10-26,66,53,60.0,11.0,49,52.0,5.0,0.0,617.0,1654.0,0.41,4.2,7.2
358,1,2007-10-27,55,37,46.0,-2.0,38,45.0,19.0,0.0,618.0,1653.0,0.01,9.4,9.9
359,2,2007-10-27,57,39,48.0,-2.0,41,46.0,17.0,0.0,618.0,1653.0,0.08,7.9,9.1
360,1,2007-10-28,56,34,45.0,-2.0,30,39.0,20.0,0.0,619.0,1651.0,0.0,3.4,4.2
361,2,2007-10-28,56,34,45.0,-2.0,30,39.0,20.0,0.0,619.0,1651.0,0.0,3.5,4.1
362,1,2007-10-29,61,39,50.0,3.0,32,42.0,15.0,0.0,620.0,1650.0,0.0,10.2,10.4
363,2,2007-10-29,60,39,50.0,3.0,32,42.0,15.0,0.0,620.0,1650.0,0.0,9.1,9.3
364,1,2007-10-30,66,41,54.0,8.0,38,46.0,11.0,0.0,622.0,1649.0,0.0,12.2,12.5
365,2,2007-10-30,66,42,54.0,8.0,37,46.0,11.0,0.0,622.0,1649.0,0.0,10.8,10.9
366,1,2007-10-31,62,41,52.0,6.0,37,46.0,13.0,0.0,623.0,1647.0,0.0,12.2,14.3
367,2,2007-10-31,63,43,53.0,6.0,38,46.0,12.0,0.0,623.0,1647.0,0.0,12.2,15.0
368,1,2008-05-01,74,48,61.0,8.0,51,56.0,4.0,0.0,448.0,1849.0,0.0,10.6,11.5
369,2,2008-05-01,73,48,61.0,8.0,51,57.0,4.0,0.0,448.0,1849.0,0.001,9.8,10.4
370,1,2008-05-02,74,51,63.0,9.0,55,58.0,2.0,0.0,447.0,1850.0,1.28,13.8,15.1
371,2,2008-05-02,74,55,65.0,9.0,56,60.0,0.0,0.0,447.0,1850.0,0.74,11.9,13.0
372,1,2008-05-03,56,43,50.0,-4.0,41,46.0,15.0,0.0,446.0,1851.0,0.001,10.4,12.7
373,2,2008-05-03,56,44,50.0,-4.0,42,46.0,15.0,0.0,446.0,1851.0,0.01,11.2,12.7
374,1,2008-05-04,65,38,52.0,-2.0,34,45.0,13.0,0.0,444.0,1852.0,0.0,5.6,6.3
375,2,2008-05-04,66,39,53.0,-2.0,33,45.0,12.0,0.0,444.0,1852.0,0.0,5.1,5.6
376,1,2008-05-05,75,50,63.0,8.0,38,50.0,2.0,0.0,443.0,1853.0,0.0,4.4,7.0
377,2,2008-05-05,74,50,62.0,8.0,38,50.0,3.0,0.0,443.0,1853.0,0.0,3.7,6.2
378,1,2008-05-06,81,46,64.0,9.0,44,55.0,1.0,0.0,442.0,1855.0,0.0,6.3,7.1
379,2,2008-05-06,82,52,67.0,9.0,43,55.0,0.0,2.0,442.0,1855.0,0.0,6.9,8.8
380,1,2008-05-07,70,49,60.0,5.0,52,56.0,5.0,0.0,441.0,1856.0,0.76,3.5,12.3
381,2,2008-05-07,71,50,61.0,5.0,53,56.0,4.0,0.0,441.0,1856.0,0.71,1.9,11.1
382,1,2008-05-08,59,45,52.0,-4.0,35,44.0,13.0,0.0,439.0,1857.0,0.0,12.2,12.6
383,2,2008-05-08,59,47,53.0,-4.0,36,45.0,12.0,0.0,439.0,1857.0,0.0,14.3,15.0
384,1,2008-05-09,58,41,50.0,-6.0,34,43.0,15.0,0.0,438.0,1858.0,0.0,6.3,6.9
385,2,2008-05-09,58,42,50.0,-6.0,35,44.0,15.0,0.0,438.0,1858.0,0.0,6.5,7.0
386,1,2008-05-10,61,38,50.0,-6.0,37,45.0,15.0,0.0,437.0,1859.0,0.0,5.9,6.3
387,2,2008-05-10,61,41,51.0,-6.0,39,46.0,14.0,0.0,437.0,1859.0,0.0,6.0,6.6
388,1,2008-05-11,58,46,52.0,-5.0,43,47.0,13.0,0.0,436.0,1860.0,0.95,14.5,17.7
389,2,2008-05-11,60,47,54.0,-5.0,44,48.0,11.0,0.0,436.0,1860.0,1.46,14.3,17.8
390,1,2008-05-12,56,40,48.0,-9.0,38,43.0,17.0,0.0,435.0,1901.0,0.0,5.1,7.8
391,2,2008-05-12,53,41,47.0,-9.0,39,43.0,18.0,0.0,435.0,1901.0,0.0,4.9,7.6
392,1,2008-05-13,73,40,57.0,-1.0,45,51.0,8.0,0.0,434.0,1902.0,0.08,15.5,15.9
393,2,2008-05-13,73,45,59.0,-1.0,45,52.0,6.0,0.0,434.0,1902.0,0.32,13.7,14.4
394,1,2008-05-14,64,45,55.0,-3.0,48,52.0,10.0,0.0,433.0,1903.0,0.02,2.0,9.6
395,2,2008-05-14,61,46,54.0,-3.0,49,52.0,11.0,0.0,433.0,1903.0,0.02,2.5,8.9
396,1,2008-05-15,57,43,50.0,-8.0,37,45.0,15.0,0.0,432.0,1904.0,0.0,6.8,7.9
397,2,2008-05-15,57,43,50.0,-8.0,37,45.0,15.0,0.0,432.0,1904.0,0.0,7.5,8.1
398,1,2008-05-16,73,40,57.0,-2.0,41,50.0,8.0,0.0,431.0,1905.0,0.0,8.9,9.4
399,2,2008-05-16,72,41,57.0,-2.0,41,50.0,8.0,0.0,431.0,1905.0,0.0,8.3,8.8
400,1,2008-05-17,73,52,63.0,4.0,41,52.0,2.0,0.0,430.0,1906.0,0.12,12.9,14.7
401,2,2008-05-17,73,50,62.0,4.0,41,52.0,3.0,0.0,430.0,1906.0,0.26,11.2,14.1
402,1,2008-05-18,55,44,50.0,-10.0,39,45.0,15.0,0.0,429.0,1907.0,0.0,3.5,8.2
403,2,2008-05-18,55,45,50.0,-10.0,40,46.0,15.0,0.0,429.0,1907.0,0.0,1.6,7.9
404,1,2008-05-19,60,40,50.0,-10.0,33,43.0,15.0,0.0,428.0,1908.0,0.001,3.9,5.7
405,2,2008-05-19,59,42,51.0,-10.0,34,44.0,14.0,0.0,428.0,1908.0,0.001,4.4,6.2
406,1,2008-05-20,66,47,57.0,-4.0,37,47.0,8.0,0.0,427.0,1909.0,0.0,7.3,9.2
407,2,2008-05-20,64,49,57.0,-4.0,37,47.0,8.0,0.0,427.0,1909.0,0.001,6.9,7.7
408,1,2008-05-21,66,41,54.0,-7.0,36,46.0,11.0,0.0,426.0,1910.0,0.0,7.2,9.2
409,2,2008-05-21,65,45,55.0,-7.0,36,46.0,10.0,0.0,426.0,1910.0,0.0,6.8,8.8
410,1,2008-05-22,59,45,52.0,-9.0,38,45.0,13.0,0.0,425.0,1911.0,0.0,8.8,9.8
411,2,2008-05-22,56,47,52.0,-9.0,38,45.0,13.0,0.0,425.0,1911.0,0.0,10.5,11.2
412,1,2008-05-23,57,46,52.0,-9.0,39,45.0,13.0,0.0,425.0,1912.0,0.0,10.7,10.9
413,2,2008-05-23,59,48,54.0,-9.0,40,46.0,11.0,0.0,425.0,1912.0,0.0,10.4,10.7
414,1,2008-05-24,67,40,54.0,-8.0,40,48.0,11.0,0.0,424.0,1913.0,0.0,7.4,8.4
415,2,2008-05-24,68,44,56.0,-8.0,38,48.0,9.0,0.0,424.0,1913.0,0.0,6.9,7.4
416,1,2008-05-25,78,44,61.0,-1.0,50,57.0,4.0,0.0,423.0,1914.0,0.001,10.3,11.9
417,2,2008-05-25,78,51,65.0,-1.0,48,57.0,0.0,0.0,423.0,1914.0,0.0,11.1,12.4
418,1,2008-05-26,81,47,64.0,2.0,60,64.0,1.0,0.0,422.0,1915.0,0.48,6.2,11.8
419,2,2008-05-26,84,53,69.0,2.0,60,65.0,0.0,4.0,422.0,1915.0,0.0,7.3,12.0
420,1,2008-05-27,50,42,46.0,-16.0,35,42.0,19.0,0.0,422.0,1916.0,0.0,19.2,19.3
421,2,2008-05-27,53,45,49.0,-16.0,36,43.0,16.0,0.0,422.0,1916.0,0.001,18.0,17.4
422,1,2008-05-28,62,43,53.0,-10.0,32,43.0,12.0,0.0,421.0,1916.0,0.0,8.2,8.7
423,2,2008-05-28,61,45,53.0,-10.0,35,44.0,12.0,0.0,421.0,1916.0,0.0,7.8,8.5
424,1,2008-05-29,67,42,55.0,-9.0,37,47.0,10.0,0.0,421.0,1917.0,0.01,3.5,4.2
425,2,2008-05-29,68,45,57.0,-9.0,38,48.0,8.0,0.0,421.0,1917.0,0.08,2.2,3.8
426,1,2008-05-30,77,55,66.0,2.0,59,62.0,0.0,1.0,420.0,1918.0,0.4,8.4,10.4
427,2,2008-05-30,77,58,68.0,2.0,60,63.0,0.0,3.0,420.0,1918.0,0.3,9.4,10.7
428,1,2008-05-31,79,59,69.0,5.0,56,62.0,0.0,4.0,420.0,1919.0,0.0,10.8,11.9
429,2,2008-05-31,79,60,70.0,5.0,56,62.0,0.0,5.0,420.0,1919.0,0.0,11.1,12.3
430,1,2008-06-01,74,53,64.0,0.0,47,55.0,1.0,0.0,419.0,1920.0,0.0,4.6,5.4
431,2,2008-06-01,71,56,64.0,0.0,46,55.0,1.0,0.0,419.0,1920.0,0.0,5.6,5.9
432,1,2008-06-02,86,56,71.0,7.0,52,60.0,0.0,6.0,419.0,1920.0,0.001,1.9,4.8
433,2,2008-06-02,85,61,73.0,7.0,53,61.0,0.0,8.0,419.0,1920.0,0.0,1.7,5.7
434,1,2008-06-03,69,55,62.0,-2.0,55,57.0,3.0,0.0,418.0,1921.0,0.52,7.3,9.2
435,2,2008-06-03,74,57,66.0,-2.0,58,60.0,0.0,1.0,418.0,1921.0,0.92,5.2,6.7
436,1,2008-06-04,78,54,66.0,2.0,59,61.0,0.0,1.0,418.0,1922.0,0.001,4.5,5.2
437,2,2008-06-04,78,59,69.0,2.0,61,64.0,0.0,4.0,418.0,1922.0,0.02,3.1,4.3
438,1,2008-06-05,87,60,74.0,9.0,68,71.0,0.0,9.0,417.0,1923.0,0.64,11.5,14.0
439,2,2008-06-05,88,68,78.0,9.0,69,72.0,0.0,13.0,417.0,1923.0,0.22,13.2,13.8
440,1,2008-06-06,87,73,80.0,14.0,68,72.0,0.0,15.0,417.0,1923.0,0.001,21.1,21.5
441,2,2008-06-06,86,73,80.0,14.0,69,72.0,0.0,15.0,417.0,1923.0,0.03,19.2,19.5
442,1,2008-06-07,85,69,77.0,11.0,71,73.0,0.0,12.0,417.0,1924.0,0.11,12.5,13.2
443,2,2008-06-07,84,72,78.0,11.0,71,73.0,0.0,13.0,417.0,1924.0,0.07,11.8,12.4
444,1,2008-06-08,85,64,75.0,9.0,68,70.0,0.0,10.0,417.0,1925.0,1.24,6.5,12.2
445,2,2008-06-08,87,65,76.0,9.0,69,71.0,0.0,11.0,417.0,1925.0,1.31,4.2,11.5
446,1,2008-06-09,74,65,70.0,4.0,64,66.0,0.0,5.0,416.0,1925.0,0.14,6.3,7.7
447,2,2008-06-09,74,65,70.0,4.0,64,66.0,0.0,5.0,416.0,1925.0,0.21,6.5,8.8
448,1,2008-06-10,79,59,69.0,2.0,56,61.0,0.0,4.0,416.0,1926.0,0.001,8.8,9.6
449,2,2008-06-10,80,60,70.0,2.0,56,63.0,0.0,5.0,416.0,1926.0,0.01,9.3,10.4
450,1,2008-06-11,86,61,74.0,7.0,56,64.0,0.0,9.0,416.0,1926.0,0.0,8.9,10.0
451,2,2008-06-11,86,66,76.0,7.0,55,64.0,0.0,11.0,416.0,1926.0,0.0,9.4,10.4
452,1,2008-06-12,91,73,82.0,14.0,63,69.0,0.0,17.0,416.0,1927.0,0.0,16.1,16.3
453,2,2008-06-12,91,73,82.0,14.0,63,70.0,0.0,17.0,416.0,1927.0,0.0,14.8,15.1
454,1,2008-06-13,82,65,74.0,6.0,62,66.0,0.0,9.0,416.0,1927.0,0.39,8.9,9.9
455,2,2008-06-13,82,66,74.0,6.0,63,66.0,0.0,9.0,416.0,1927.0,0.19,9.6,10.8
456,1,2008-06-14,84,59,72.0,4.0,53,61.0,0.0,7.0,416.0,1928.0,0.0,8.3,8.8
457,2,2008-06-14,84,61,73.0,4.0,52,62.0,0.0,8.0,416.0,1928.0,0.0,8.7,9.3
458,1,2008-06-15,81,61,71.0,3.0,60,64.0,0.0,6.0,416.0,1928.0,0.18,8.1,9.8
459,2,2008-06-15,82,60,71.0,3.0,60,64.0,0.0,6.0,416.0,1928.0,0.29,8.4,9.7
460,1,2008-06-16,72,59,66.0,-3.0,49,57.0,0.0,1.0,416.0,1929.0,0.0,10.7,11.2
461,2,2008-06-16,74,60,67.0,-3.0,49,57.0,0.0,2.0,416.0,1929.0,0.0,10.8,11.5
462,1,2008-06-17,76,55,66.0,-3.0,46,55.0,0.0,1.0,416.0,1929.0,0.0,10.7,11.2
463,2,2008-06-17,76,56,66.0,-3.0,46,55.0,0.0,1.0,416.0,1929.0,0.0,10.2,10.8
464,1,2008-06-18,77,56,67.0,-3.0,48,56.0,0.0,2.0,416.0,1929.0,0.0,4.8,7.3
465,2,2008-06-18,75,58,67.0,-3.0,49,56.0,0.0,2.0,416.0,1929.0,0.0,5.0,7.5
466,1,2008-06-19,81,52,67.0,-3.0,46,56.0,0.0,2.0,416.0,1930.0,0.0,1.8,5.1
467,2,2008-06-19,80,55,68.0,-3.0,47,57.0,0.0,3.0,416.0,1930.0,0.0,1.5,5.4
468,1,2008-06-20,82,58,70.0,0.0,53,60.0,0.0,5.0,416.0,1930.0,0.09,6.7,7.9
469,2,2008-06-20,83,60,72.0,0.0,52,59.0,0.0,7.0,416.0,1930.0,0.04,6.5,7.2
470,1,2008-06-21,82,61,72.0,2.0,52,61.0,0.0,7.0,416.0,1930.0,0.01,7.1,7.8
471,2,2008-06-21,83,62,73.0,2.0,53,61.0,0.0,8.0,416.0,1930.0,0.01,5.6,6.9
472,1,2008-06-22,82,57,70.0,0.0,52,59.0,0.0,5.0,417.0,1931.0,0.16,2.9,5.1
473,2,2008-06-22,81,61,71.0,0.0,53,60.0,0.0,6.0,417.0,1931.0,0.02,1.5,4.4
474,1,2008-06-23,77,56,67.0,-3.0,54,59.0,0.0,2.0,417.0,1931.0,0.0,3.9,6.4
